"","Year","Area","Street","Street 2"
"3121",2012,"Birmingham","LichfieldRoad,̴SuttonColdfield",""
"3122",2012,"Birmingham","LichfieldRoad,̴SuttonColdfield",""
"3123",2012,"Birmingham","LittenTreePHSuttonTownCentre",""
"3124",2012,"Birmingham","LowerParade",""
"3125",2012,"Birmingham","LOWERPARADE",""
"3126",2012,"Birmingham","Lowerparade",""
"3127",2012,"Birmingham","LOWERPARADE",""
"3128",2012,"Birmingham","LowerParade",""
"3129",2012,"Birmingham","Lowerparade,̴suttoncoldfield",""
"3130",2012,"Birmingham","LowerParadeSuttonColdfield",""
"3131",2012,"Birmingham","LowerParade,̴SuttonColdfield",""
"3132",2012,"Birmingham","LowerParade,̴SuttonColdfield",""
"3133",2012,"Birmingham","LowerParade,̴SuttonColdfield",""
"3134",2012,"Birmingham","LowerParade,̴SuttonColdfield",""
"3135",2012,"Birmingham","LowerParade,̴SuttonColdfield",""
"3136",2012,"Birmingham","LowerParade,̴SuttonColdfield,̴Birmingham",""
"3137",2012,"Birmingham","LowerParade,̴SuttonColdfield.",""
"3138",2012,"Birmingham","Lowerparade,̴Suttontowncentre",""
"3139",2012,"Birmingham","MadehurstRoad,̴erdington",""
"3140",2012,"Birmingham","MARROWFATRAOD,̴HANDSWORTH",""
"3141",2012,"Birmingham","Marshhill,̴Erdington.̴(̴BN)",""
"3142",2012,"Birmingham","Marshlane,̴Erdington,̴B'ham",""
"3143",2012,"Birmingham","MEREGREENISLANDLICHFIELDROAD",""
"3144",2012,"Birmingham","MillAvenue",""
"3145",2012,"Birmingham","Millst@̴highStr.",""
"3146",2012,"Birmingham","NewStr.",""
"3147",2012,"Birmingham","NewStr.Station",""
"3148",2012,"Birmingham","NewdigateRoad",""
"3149",2012,"Birmingham","NewhallCarpark",""
"3150",2012,"Birmingham","NewhallWalk,̴SuttonColdfield",""
"3151",2012,"Birmingham","NormantonTower,̴BeechmountDrive,̴Erdington,̴Birmingham",""
"3152",2012,"Birmingham","NorthHoltRoad",""
"3153",2012,"Birmingham","NORTHOLTDRIVE",""
"3154",2012,"Birmingham","O/SH/A",""
"3155",2012,"Birmingham","O/sHairyLemonPH",""
"3156",2012,"Birmingham","O/SKingsArmsPH,̴ColeshillRoad",""
"3157",2012,"Birmingham","O/SKingsArmsPH,̴ColeshillRoad",""
"3158",2012,"Birmingham","O/SLITTENTREE",""
"3159",2012,"Birmingham","O/SMOOMOOSsouthparade",""
"3160",2012,"Birmingham","O/sMooMooClub,̴SuttonTownCentre",""
"3161",2012,"Birmingham","O/SMooMoosnightclub,̴Southparade",""
"3162",2012,"Birmingham","O/SMooMoos,̴Lowerparade,̴SuttonTownCentre",""
"3163",2012,"Birmingham","O/SStationPH",""
"3164",2012,"Birmingham","O/STempleBar,̴S/CTownCentre",""
"3165",2012,"Birmingham","Orphanagerd",""
"3166",2012,"Birmingham","OutsideBagotArms,̴ChesterRoad,̴PypeHayes",""
"3167",2012,"Birmingham","OUTSIDECITYVIEW,̴ERDINGTON",""
"3168",2012,"Birmingham","OutsideHIRYLEMON,̴SuttonTownCrntr",""
"3169",2012,"Birmingham","Outsidehomeaddress",""
"3170",2012,"Birmingham","Outsidehomeaddress",""
"3171",2012,"Birmingham","OutsideHomeAddress",""
"3172",2012,"Birmingham","OUTSIDELITTENTREE,̴BIRMINGHAMROAD",""
"3173",2012,"Birmingham","OutsideMooMoo'sBar,̴SouthParade,̴SuttonColdfield",""
"3174",2012,"Birmingham","OutsideMooMoo'sBar,̴SouthParade,̴SuttonColdfield.",""
"3175",2012,"Birmingham","OUTSIDENEWSTREETSTATION,̴BIRMINGHAMCITYCENTRE",""
"3176",2012,"Birmingham","OutsideTemplebar,̴LowerParade,̴SuttonColdfield",""
"3177",2012,"Birmingham","OutsideTheSwanPublichouse,̴HighStr.,̴Erdington",""
"3178",2012,"Birmingham","OutsidetheTempleBar,̴SuttonColdfieldtowncentre.",""
"3179",2012,"Birmingham","Paradesutton",""
"3180",2012,"Birmingham","ParadeSuttoncoldfield",""
"3181",2012,"Birmingham","ParadeSuttoncoldfield",""
"3182",2012,"Birmingham","ParadeSuttoncoldfieldTownCentre",""
"3183",2012,"Birmingham","Parade,̴suttoncoldfield",""
"3184",2012,"Birmingham","RectoryRoad,̴SuttonColdfield",""
"3185",2012,"Birmingham","ReddicapHill",""
"3186",2012,"Birmingham","RedwingGrove,̴Erdington,̴B'ham",""
"3187",2012,"Birmingham","RedwingGrove,̴Erdington,̴B'ham",""
"3188",2012,"Birmingham","RedwingGrove,̴Erdington,̴B'ham",""
"3189",2012,"Birmingham","RedwingGrove,̴Erdington,̴B'ham",""
"3190",2012,"Birmingham","RedwingGrove,̴Erdington,̴B'ham",""
"3191",2012,"Birmingham","RedwingGrove,̴Erdington,̴B'ham",""
"3192",2012,"Birmingham","RedwingGrove,̴Erdington,̴B'ham",""
"3193",2012,"Birmingham","Reservoirrderdington",""
"3194",2012,"Birmingham","Reservoirrderdington",""
"3195",2012,"Birmingham","Reservoirrderdington",""
"3196",2012,"Birmingham","Reservoirrderdington",""
"3197",2012,"Birmingham","Reservoirrderdington",""
"3198",2012,"Birmingham","RESERVOIRROAD",""
"3199",2012,"Birmingham","Ridgeway,̴Erdington",""
"3200",2012,"Birmingham","SCTownCentre",""
"3201",2012,"Birmingham","ShortHeathRd",""
"3202",2012,"Birmingham","SladeRoad",""
"3203",2012,"Birmingham","SladeRoad",""
"3204",2012,"Birmingham","SOMERSETROAD,̴ERDINGTON",""
"3205",2012,"Birmingham","SouthParade",""
"3206",2012,"Birmingham","SouthParade",""
"3207",2012,"Birmingham","SouthParade",""
"3208",2012,"Birmingham","SouthParade",""
"3209",2012,"Birmingham","SouthParade",""
"3210",2012,"Birmingham","SouthParade",""
"3211",2012,"Birmingham","Southparade�����̴SuttonColdfieldTownCentre",""
"3212",2012,"Birmingham","SouthparadeO/sMoomoo",""
"3213",2012,"Birmingham","SouthparadeS/CTownCentre",""
"3214",2012,"Birmingham","SouthParade,̴SuttonColdfield",""
"3215",2012,"Birmingham","SouthParade,̴SuttonColdfield",""
"3216",2012,"Birmingham","SouthParade,̴SuttonColdfield",""
"3217",2012,"Birmingham","SouthParade,̴SuttonColdfield",""
"3218",2012,"Birmingham","SOUTHPARADE,̴SUTTONCOLDFIELD",""
"3219",2012,"Birmingham","SOUTHPARADE,̴SUTTONCOLDFIELD",""
"3220",2012,"Birmingham","SOUTHPARADE,̴SUTTONCOLDFIELD",""
"3221",2012,"Birmingham","SouthParade,̴SuttonColdfield",""
"3222",2012,"Birmingham","SouthParade,̴SuttonColdfield,̴Birmingham",""
"3223",2012,"Birmingham","SouthParades,̴SuttonColdfield",""
"3224",2012,"Birmingham","StMary&̴StJohnSocialClub,̴GravellyHillNorth",""
"3225",2012,"Birmingham","SuttonNewRoad",""
"3226",2012,"Birmingham","SuttonNewRoad,̴Erdington",""
"3227",2012,"Birmingham","SuttonNewRoad,̴Erdington",""
"3228",2012,"Birmingham","SuttonNewRoad,̴Erdington",""
"3229",2012,"Birmingham","SuttonNewRoad,̴Erdington",""
"3230",2012,"Birmingham","SuttonNewRoad,̴Erdington",""
"3231",2012,"Birmingham","SuttonNewRoad,̴Erdington",""
"3232",2012,"Birmingham","SuttonTownCentre",""
"3233",2012,"Birmingham","SuttonTownCentre",""
"3234",2012,"Birmingham","SuttonTownCentre",""
"3235",2012,"Birmingham","SuttonTownCentre",""
"3236",2012,"Birmingham","SuttonTownCentre",""
"3237",2012,"Birmingham","SuttonTownCentre",""
"3238",2012,"Birmingham","SuttonTownCentre",""
"3239",2012,"Birmingham","SuttonTownCentre",""
"3240",2012,"Birmingham","SuttonTownCentre",""
"3241",2012,"Birmingham","SuttonTownCentre",""
"3242",2012,"Birmingham","SuttonTownCentre",""
"3243",2012,"Birmingham","SuttonTownCentre",""
"3244",2012,"Birmingham","SuttonTownCentreoutsideMooMoo's",""
"3245",2012,"Birmingham","SycamoreRoad,̴Erdingon",""
"3246",2012,"Birmingham","TamworthRoad,̴SuttonColdfield",""
"3247",2012,"Birmingham","TangmereDrive,̴castlevale",""
"3248",2012,"Birmingham","TheGardens,̴Erdington",""
"3249",2012,"Birmingham","TheGreenHouse,̴FourOaks,̴Birmingham",""
"3250",2012,"Birmingham","TheGreenHouse,̴FourOaks,̴SuttonColdfield",""
"3251",2012,"Birmingham","TheParade",""
"3252",2012,"Birmingham","TheParade",""
"3253",2012,"Birmingham","TheParade",""
"3254",2012,"Birmingham","TheParadeS/C",""
"3255",2012,"Birmingham","TheParadeSuttonTownCentre",""
"3256",2012,"Birmingham","TheParade,̴SuttonColdfield",""
"3257",2012,"Birmingham","TheParade,̴SuttonColdfield",""
"3258",2012,"Birmingham","TheParade,̴SuttonColdfield",""
"3259",2012,"Birmingham","Theparade,̴SuttonColdfield",""
"3260",2012,"Birmingham","TheParade,̴SuttonColdfield",""
"3261",2012,"Birmingham","Theparade,̴SuttonColdfield",""
"3262",2012,"Birmingham","TheParade,̴SuttonColdfield",""
"3263",2012,"Birmingham","TheParade,̴SuttonColdfield",""
"3264",2012,"Birmingham","TheParade,̴SuttonColdfield.",""
"3265",2012,"Birmingham","TheWyldeGreenPublicHouse",""
"3266",2012,"Birmingham","TurnhouseRoad,̴CastleVale",""
"3267",2012,"Birmingham","UNKNOWN",""
"3268",2012,"Birmingham","VictoriaRoad,̴SuttonColdfield",""
"3269",2012,"Birmingham","Walmleyashrd",""
"3270",2012,"Birmingham","WaterOrtonLane",""
"3271",2012,"Birmingham","WilliamHill,̴WyldeGreen",""
"3272",2012,"Birmingham","WITTONLODGEROAD",""
"3273",2012,"Birmingham","WoodacreRoad,̴Erdington",""
"3274",2012,"Birmingham","WoodacreRoad,̴Erdington",""
"3275",2012,"Birmingham","WoodacreRoad,̴Erdington",""
"3276",2012,"Birmingham","WoodingtonRoad",""
"3277",2012,"Birmingham","WoottonGrove,̴Kingstanding,̴Birmingham",""
"3278",2012,"Birmingham","YatesburyAvenue,̴CastleVale",""
"3279",2012,"Birmingham","A38̴Northfield",""
"3280",2012,"Birmingham","AbdonAve",""
"3281",2012,"Birmingham","AlcesterRd",""
"3282",2012,"Birmingham","Alcesterroadsouth",""
"3283",2012,"Birmingham","Aldersmeadroad",""
"3284",2012,"Birmingham","Alwoldroad",""
"3285",2012,"Birmingham","Belgravemiddleway",""
"3286",2012,"Birmingham","Blackhorsepublichousecarpark",""
"3287",2012,"Birmingham","Boleynroad",""
"3288",2012,"Birmingham","Bomerfieldroad",""
"3289",2012,"Birmingham","Bondst,̴CityCentre",""
"3290",2012,"Birmingham","BournvilleLane",""
"3291",2012,"Birmingham","BournvilleLane",""
"3292",2012,"Birmingham","BournvilleLaneFrontoffice",""
"3293",2012,"Birmingham","Bournvillelanepolicestation",""
"3294",2012,"Birmingham","Bournvillep.s.",""
"3295",2012,"Birmingham","Bournvillepolicestation",""
"3296",2012,"Birmingham","Bracebyavenue",""
"3297",2012,"Birmingham","Brandwoodparkrd",""
"3298",2012,"Birmingham","BristolRdSouth,̴Northfield",""
"3299",2012,"Birmingham","BristolRoad",""
"3300",2012,"Birmingham","BristolRoad",""
"3301",2012,"Birmingham","Bristolroad",""
"3302",2012,"Birmingham","Bristolroad",""
"3303",2012,"Birmingham","BristolRoad",""
"3304",2012,"Birmingham","BristolRoad",""
"3305",2012,"Birmingham","Bristolroad",""
"3306",2012,"Birmingham","Bristolroad",""
"3307",2012,"Birmingham","Bristolroad",""
"3308",2012,"Birmingham","BristolRoadNorthfield",""
"3309",2012,"Birmingham","Bristolroadoppositeroyalorthopaedic",""
"3310",2012,"Birmingham","BristolRoadSellyOak",""
"3311",2012,"Birmingham","BristolRoadsellyOak",""
"3312",2012,"Birmingham","BristolRoadSellyOak",""
"3313",2012,"Birmingham","Bristolroadsellyoak",""
"3314",2012,"Birmingham","BristolRoadsellyoak",""
"3315",2012,"Birmingham","BristolroadsellyoakneargunbarrelsPH",""
"3316",2012,"Birmingham","Bristolroadsouth",""
"3317",2012,"Birmingham","Bristolroadsouth",""
"3318",2012,"Birmingham","Bristolroad,̴bournville",""
"3319",2012,"Birmingham","BristolRoad,̴SellyOak",""
"3320",2012,"Birmingham","Brooklanebillesley",""
"3321",2012,"Birmingham","BrookfieldRoad",""
"3322",2012,"Birmingham","BunburyRoad",""
"3323",2012,"Birmingham","Churchroad",""
"3324",2012,"Birmingham","ChurchRoad,̴Edgbaston",""
"3325",2012,"Birmingham","ChurchRoad,̴Moseley",""
"3326",2012,"Birmingham","Cityroad",""
"3327",2012,"Birmingham","CornMillCloseBartleyGreen",""
"3328",2012,"Birmingham","CotteridgeIsland",""
"3329",2012,"Birmingham","Devonroad",""
"3330",2012,"Birmingham","DogpoolLane",""
"3331",2012,"Birmingham","EachWayLane,̴Rubery",""
"3332",2012,"Birmingham","Edgewoodroad",""
"3333",2012,"Birmingham","Edgwoodroad",""
"3334",2012,"Birmingham","Edwardroad,̴balsallheath",""
"3335",2012,"Birmingham","FordhouseLane",""
"3336",2012,"Birmingham","FredrickRoad",""
"3337",2012,"Birmingham","GillotRoad,̴Edgbaston",""
"3338",2012,"Birmingham","GillottRoad,̴Edgbaston",""
"3339",2012,"Birmingham","Gorsleypiece",""
"3340",2012,"Birmingham","Greatparkpublichouse,̴rubery",""
"3341",2012,"Birmingham","Greatparkrubery",""
"3342",2012,"Birmingham","Grovellylane",""
"3343",2012,"Birmingham","HagleyRoad",""
"3344",2012,"Birmingham","Hagleyroad",""
"3345",2012,"Birmingham","Hagleyroad",""
"3346",2012,"Birmingham","HagleyRoad",""
"3347",2012,"Birmingham","Hagleyroad",""
"3348",2012,"Birmingham","HagleyRoad,̴Birmingham",""
"3349",2012,"Birmingham","HagleyRoad,̴Edgbaston",""
"3350",2012,"Birmingham","Hagleyroad,̴edgbaston",""
"3351",2012,"Birmingham","HarborneHall,̴Hotel,̴Harborne",""
"3352",2012,"Birmingham","Harborneparkroad",""
"3353",2012,"Birmingham","HarbournehighStr.",""
"3354",2012,"Birmingham","HaunchLane",""
"3355",2012,"Birmingham","Hawkshurstroad",""
"3356",2012,"Birmingham","HealeyRoad,̴Sellyoak",""
"3357",2012,"Birmingham","Heatherhouse,̴kingsnorton",""
"3358",2012,"Birmingham","Heatondrive",""
"3359",2012,"Birmingham","Hgaleyroad",""
"3360",2012,"Birmingham","Highstharborne",""
"3361",2012,"Birmingham","HighSTHarborne",""
"3362",2012,"Birmingham","HighStr.harborne",""
"3363",2012,"Birmingham","HighStr.harborne",""
"3364",2012,"Birmingham","HighStr.harborne",""
"3365",2012,"Birmingham","HighStr.harborne",""
"3366",2012,"Birmingham","HighStr.Harbourne",""
"3367",2012,"Birmingham","HighStr.hraborn",""
"3368",2012,"Birmingham","HighStr.,̴Haborne",""
"3369",2012,"Birmingham","HighStr.,̴harbourne",""
"3370",2012,"Birmingham","HillwoodRd",""
"3371",2012,"Birmingham","HindheadRoad",""
"3372",2012,"Birmingham","HisghStr.stourbridege",""
"3373",2012,"Birmingham","Hollybankroad",""
"3374",2012,"Birmingham","Holybankroad",""
"3375",2012,"Birmingham","Houldyroad",""
"3376",2012,"Birmingham","Hubertcroft",""
"3377",2012,"Birmingham","HurstStr.",""
"3378",2012,"Birmingham","Jennerslane",""
"3379",2012,"Birmingham","Jowettslane",""
"3380",2012,"Birmingham","Katieroad",""
"3381",2012,"Birmingham","Kitwelllane",""
"3382",2012,"Birmingham","LindenRoad",""
"3383",2012,"Birmingham","LindenRoad",""
"3384",2012,"Birmingham","Lofthousecrescent",""
"3385",2012,"Birmingham","LongbridgeLane",""
"3386",2012,"Birmingham","Lottieroadsellyoak",""
"3387",2012,"Birmingham","Lynseyavenue,̴northfield",""
"3388",2012,"Birmingham","MasshousePH",""
"3389",2012,"Birmingham","Maypolegrove",""
"3390",2012,"Birmingham","MerrittsBrookLane,̴Northfield",""
"3391",2012,"Birmingham","MetchleyLane,̴Harborne",""
"3392",2012,"Birmingham","MetchleyParkRoad",""
"3393",2012,"Birmingham","Milesroad",""
"3394",2012,"Birmingham","Millbrookdrivenorthfield",""
"3395",2012,"Birmingham","Milnerroad",""
"3396",2012,"Birmingham","MoorStr.",""
"3397",2012,"Birmingham","MoorStr.RailwayStation",""
"3398",2012,"Birmingham","Morrisons,̴Rubery",""
"3399",2012,"Birmingham","NavigationPub,̴KingsNorton",""
"3400",2012,"Birmingham","NewburyLane",""
"3401",2012,"Birmingham","NorhtfieldhighStr.",""
"3402",2012,"Birmingham","NorthfieldRoad,̴Northfield",""
"3403",2012,"Birmingham","OutsideGoosePublichouse,̴BristolRoad,̴SellyOak",""
"3404",2012,"Birmingham","ParkWayRubery",""
"3405",2012,"Birmingham","Parkdaledrive",""
"3406",2012,"Birmingham","PayneStr.",""
"3407",2012,"Birmingham","Pershoreroad",""
"3408",2012,"Birmingham","PershoreRoad",""
"3409",2012,"Birmingham","Pershoreroad",""
"3410",2012,"Birmingham","Pershoreroad",""
"3411",2012,"Birmingham","Pershoreroadcotteridge",""
"3412",2012,"Birmingham","Pershoreroadsouth",""
"3413",2012,"Birmingham","PiddockRd",""
"3414",2012,"Birmingham","PiddockRoadSmethwick",""
"3415",2012,"Birmingham","PiddockRoadSmethwick",""
"3416",2012,"Birmingham","PiddockRoadSmethwick",""
"3417",2012,"Birmingham","PineappleRoad",""
"3418",2012,"Birmingham","PremierInn,̴GreatPark",""
"3419",2012,"Birmingham","Prioryroad",""
"3420",2012,"Birmingham","QEAandEMetchleyparkRoad",""
"3421",2012,"Birmingham","QEHospital",""
"3422",2012,"Birmingham","Queenelizabethhospital",""
"3423",2012,"Birmingham","Queenelizabethhospital",""
"3424",2012,"Birmingham","Quintonroad",""
"3425",2012,"Birmingham","RidgeacreRoad",""
"3426",2012,"Birmingham","RidgeacreRoad",""
"3427",2012,"Birmingham","Safernakeclose",""
"3428",2012,"Birmingham","Sandonroad",""
"3429",2012,"Birmingham","SandonRoad,̴Edgbaston",""
"3430",2012,"Birmingham","SellyOakRailwayStation",""
"3431",2012,"Birmingham","SellyOakrailwaystation",""
"3432",2012,"Birmingham","Shannonroad",""
"3433",2012,"Birmingham","ShenlyLane",""
"3434",2012,"Birmingham","Sirherbertaustinway",""
"3435",2012,"Birmingham","Smithyhotel,̴hagleyroad",""
"3436",2012,"Birmingham","SolihullHighStr.",""
"3437",2012,"Birmingham","StMary'sHospice",""
"3438",2012,"Birmingham","StonehouseLane",""
"3439",2012,"Birmingham","Stonehousepublichouse",""
"3440",2012,"Birmingham","Stratfordroad",""
"3441",2012,"Birmingham","Thefold",""
"3442",2012,"Birmingham","TheNavigationPublicHouse,̴KingsNorton",""
"3443",2012,"Birmingham","Tivertonroad",""
"3444",2012,"Birmingham","Trittifordroad",""
"3445",2012,"Birmingham","Universitybirmingham",""
"3446",2012,"Birmingham","Victoriasteetsmallheath",""
"3447",2012,"Birmingham","Warehamroad",""
"3448",2012,"Birmingham","Warwickcrest",""
"3449",2012,"Birmingham","Watfordroadcoteridge",""
"3450",2012,"Birmingham","Wellingtonroad",""
"3451",2012,"Birmingham","Wellingtonroad",""
"3452",2012,"Birmingham","Wellingtonroad",""
"3453",2012,"Birmingham","WestBoulevard",""
"3454",2012,"Birmingham","WestCliffPlace",""
"3455",2012,"Birmingham","Whitehorsepublichouse",""
"3456",2012,"Birmingham","WillettsRd,̴turvesGreen",""
"3457",2012,"Birmingham","Woodthroproad",""
"3458",2012,"Birmingham","WorldsEndLane,̴Quinton",""
"3459",2012,"Birmingham","Wychallane",""
"3460",2012,"Birmingham","Wychallane",""
"3461",2012,"Birmingham","Wychallane",""
"3462",2012,"Birmingham","WychallRd,̴KingsNorton",""
"3463",2012,"Birmingham","YMCAStoneRoad",""
"3464",2012,"Birmingham","YorkPHyorkroad",""
"3465",2012,"Birmingham","A38̴Expressway,̴Birmingham",""
"3466",2012,"Birmingham","AberdeenStWinsonGreen",""
"3467",2012,"Birmingham","AdcadianCentreLadywellWalk",""
"3468",2012,"Birmingham","AlexanderAvenue",""
"3469",2012,"Birmingham","AlleyWayoffArcadianPalace,̴HurstStr.",""
"3470",2012,"Birmingham","ApplewoodGrovecradleyheath",""
"3471",2012,"Birmingham","ArcaBar,̴CityCentre",""
"3472",2012,"Birmingham","Arcadian",""
"3473",2012,"Birmingham","Arcadian",""
"3474",2012,"Birmingham","Arcadian",""
"3475",2012,"Birmingham","Arcadian",""
"3476",2012,"Birmingham","Arcadian",""
"3477",2012,"Birmingham","Arcadian",""
"3478",2012,"Birmingham","Arcadian",""
"3479",2012,"Birmingham","ArcadianCentre",""
"3480",2012,"Birmingham","ArcadianCentre",""
"3481",2012,"Birmingham","Arcadiancentre",""
"3482",2012,"Birmingham","ArcadianCentre",""
"3483",2012,"Birmingham","ArcadianCentre",""
"3484",2012,"Birmingham","Arcadiancentre",""
"3485",2012,"Birmingham","ArcadianCentre",""
"3486",2012,"Birmingham","Arcadiancentre",""
"3487",2012,"Birmingham","Arcadiancentre",""
"3488",2012,"Birmingham","ArcadianCentre",""
"3489",2012,"Birmingham","ArcadianCentreLadywellWalk",""
"3490",2012,"Birmingham","ArcadianCentre,̴Birmingham",""
"3491",2012,"Birmingham","ArcadianCentre,̴CityCentre",""
"3492",2012,"Birmingham","ArcadianCentre,̴CityCentre,̴Birmingham",""
"3493",2012,"Birmingham","ArcadianCentre,Citycentre",""
"3494",2012,"Birmingham","ArcadianCityCentre",""
"3495",2012,"Birmingham","Arcadian,",""
"3496",2012,"Birmingham","Arcadian,̴Birmingham",""
"3497",2012,"Birmingham","Arcadian,̴Birmingham",""
"3498",2012,"Birmingham","Arcadian,̴CityCentre",""
"3499",2012,"Birmingham","Arcadian,̴CityCentre",""
"3500",2012,"Birmingham","Arcadian,̴CityCentre",""
"3501",2012,"Birmingham","Arcadian.",""
"3502",2012,"Birmingham","Arcadian.",""
"3503",2012,"Birmingham","Arcadian.",""
"3504",2012,"Birmingham","Arcadian.",""
"3505",2012,"Birmingham","Arcadian.",""
"3506",2012,"Birmingham","ArkaBar,̴ArcadianBar",""
"3507",2012,"Birmingham","AstonHotel,̴WittonLane",""
"3508",2012,"Birmingham","Astonpolicestation",""
"3509",2012,"Birmingham","AstonStr.,̴CityCentre",""
"3510",2012,"Birmingham","BACCHUSROAD,̴WINSONGREEN",""
"3511",2012,"Birmingham","BarRisa,̴BroadSt,̴Birmingham",""
"3512",2012,"Birmingham","BennettsHill",""
"3513",2012,"Birmingham","BerkeleySt,̴Birmingham",""
"3514",2012,"Birmingham","BerkeleySt,̴BirminghamCityCentre",""
"3515",2012,"Birmingham","BerkleyStr.,̴Birmingham",""
"3516",2012,"Birmingham","BhamCentralfrontoffice",""
"3517",2012,"Birmingham","BiertonRoad,̴Yardley",""
"3518",2012,"Birmingham","BirchfieldLaneOldbury",""
"3519",2012,"Birmingham","BirkleyRoad,̴CityCentre",""
"3520",2012,"Birmingham","BirkleyStr.,̴CityCentre",""
"3521",2012,"Birmingham","BirminghamCentralPoliceStation",""
"3522",2012,"Birmingham","BirminghamCentralPS",""
"3523",2012,"Birmingham","BirminghamCentralPS",""
"3524",2012,"Birmingham","BirminghamHippodrome.",""
"3525",2012,"Birmingham","BirminghamMagistratesCourt",""
"3526",2012,"Birmingham","BirminghamNewStr.Station",""
"3527",2012,"Birmingham","BirminghamNewStr.Station",""
"3528",2012,"Birmingham","BirminghamNewStr.Station",""
"3529",2012,"Birmingham","Bishopgatest",""
"3530",2012,"Birmingham","Bishopgatest",""
"3531",2012,"Birmingham","BishopgateStr.",""
"3532",2012,"Birmingham","Bliss,̴broadst",""
"3533",2012,"Birmingham","BoradSt",""
